text_sha256,cluster_size,canonical_id,candidate_id,is_canonical,title,year,publisher,source_url,metadata_source
b2af45e17550f0b05990f74d4c1ab401cd4d24405b9814d796763ee4fe596711,2,expanded_corporate_candidates__EXP-CORP-002,expanded_corporate_candidates_batch1__EXP-CORP-002,false,Lonmin Plc Annual Report and Accounts 2011,2011,Lonmin Plc,https://www.annualreports.co.uk/HostedData/AnnualReportArchive/l/LSE_LMI_2011.pdf,source_overrides
b3c9a6a8e3ea884723879deaf08dcbf70699096a6e5d8b3073e0c88d671af39a,2,expanded_media_candidates__EXP-MEDIA-024,expanded_media_candidates__EXP-MEDIA-024,true,Marikana report: Key findings and recommendations,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-26-marikana-report-key-findings-and-recommendations/,expanded_media_candidates.csv
b3c9a6a8e3ea884723879deaf08dcbf70699096a6e5d8b3073e0c88d671af39a,2,expanded_media_candidates__EXP-MEDIA-024,expanded_media_candidates_batch1__EXP-MEDIA-020,false,Marikana report: Key findings and recommendations,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-26-marikana-report-key-findings-and-recommendations/,expanded_media_candidates_batch1.csv
b763bae40df748d570ece64fca07138d9be28acad35ec80381f814d7f1deb773,2,expanded_media_candidates_02__EXP-MEDIA-037,expanded_media_candidates_02__EXP-MEDIA-037,true,Lonmin workers embark on illegal work stoppage,2013,Mining Weekly,https://www.miningweekly.com/article/illegal-strike-erupts-at-lonmin-2013-03-05,expanded_media_candidates_02.csv
b763bae40df748d570ece64fca07138d9be28acad35ec80381f814d7f1deb773,2,expanded_media_candidates_02__EXP-MEDIA-037,DISC-MEDIA-0409,false,Illegal Strike Erupts At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/illegal-strike-erupts-at-lonmin-2013-03-05,expanded_media_candidates_discovery_direct.csv
b92b1db90083c42daf69b69d0a02bc85bbc8582006aebb6faef2bf3678d59487,2,MEDIA-025,MEDIA-025,true,"Farlam wants workers housed, Mining Charter goes to court, coal firms transform for Eskom",2015,Mining Weekly,https://www.miningweekly.com/article/farlam-wants-workers-housed-mining-charter-goes-to-court-coal-firms-transform-for-eskom-2015-06-26,retrieval_manifest
b92b1db90083c42daf69b69d0a02bc85bbc8582006aebb6faef2bf3678d59487,2,MEDIA-025,DISC-MEDIA-0400,false,Farlam Wants Workers Housed Mining Charter Goes To Court Coal Firms Transform For Eskom,2015,Engineering News,https://www.engineeringnews.co.za/article/farlam-wants-workers-housed-mining-charter-goes-to-court-coal-firms-transform-for-eskom-2015-06-26,expanded_media_candidates_discovery_direct.csv
baeec3a7c99a7b343170c0de105cbfefd58992bce68d843c8efaa264ce12213f,2,EXP-OFFICIAL-015,expanded_official_candidates__EXP-OFFICIAL-012,false,Monene Family Heads of Argument,2014,Monene Family / SERI archive,https://www.seri-sa.org/images/Monene_Heads.pdf,expanded_official_candidates.csv
baeec3a7c99a7b343170c0de105cbfefd58992bce68d843c8efaa264ce12213f,2,EXP-OFFICIAL-015,EXP-OFFICIAL-015,true,Monene Family Heads of Argument,2014,Monene Family / Marikana Commission,https://www.seri-sa.org/images/Monene_Heads.pdf,expanded_official_candidates_batch3.csv
bdde2146058551a3cb378e07c37702ea896f053309cfb27388040e0db5d90f9f,2,MEDIA-033,MEDIA-033,true,Strike-hit mothers have no food to put on the table – Lonmin,2014,Mining Weekly,https://www.miningweekly.com/article/strike-hit-mothers-have-no-food-to-put-on-the-table-lonmin-2014-04-03,retrieval_manifest
bdde2146058551a3cb378e07c37702ea896f053309cfb27388040e0db5d90f9f,2,MEDIA-033,DISC-MEDIA-0665,false,Strike Hit Mothers Have No Food To Put On The Table Lonmin,2014,Engineering News,https://www.engineeringnews.co.za/article/strike-hit-mothers-have-no-food-to-put-on-the-table-lonmin-2014-04-03,expanded_media_candidates_discovery_direct.csv
bfbc32ec233982d3a7c8f59ade02777d935b43d9f1bfae9580a606235daa6448,2,WEB-MEDIA-007,SAT-MEDIA-007,false,After the Bell: South African miners are by no means earning the ‘slave wages’ asserted by Amcu leader,2023,Daily Maverick,https://www.dailymaverick.co.za/article/2023-12-10-after-the-bell-sa-miners-are-by-no-means-earning-the-slave-wages-asserted-by-amcus-mathunjwa/,expanded_media_candidates_saturation_2019_2023.csv
bfbc32ec233982d3a7c8f59ade02777d935b43d9f1bfae9580a606235daa6448,2,WEB-MEDIA-007,WEB-MEDIA-007,true,After the Bell: South African miners are by no means earning the 'slave wages' asserted by Amcu leader,2023,Daily Maverick,https://www.dailymaverick.co.za/article/2023-12-10-after-the-bell-sa-miners-are-by-no-means-earning-the-slave-wages-asserted-by-amcus-mathunjwa/,expanded_media_candidates_web_2019_2023.csv
c6c124a261234f471b6f92f7ed979a77adf3dfa6bb579e1014a019ae72d83511,2,expanded_official_candidates__EXP-OFFICIAL-003,expanded_official_candidates__EXP-OFFICIAL-003,true,How can the South African Police Service prevent another Marikana?,2014,Gareth Newham / Institute for Security Studies,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Newham.pdf,expanded_official_candidates.csv
c6c124a261234f471b6f92f7ed979a77adf3dfa6bb579e1014a019ae72d83511,2,expanded_official_candidates__EXP-OFFICIAL-003,expanded_official_candidates_batch1__EXP-OFFICIAL-003,false,How can the South African Police Service prevent another Marikana?,2014,Gareth Newham / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Newham.pdf,expanded_official_candidates_batch1.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0402,true,Full Ownership Of Pandora Jv Set To Unlock Significant Potential For Lonmin,2018,Engineering News,https://www.engineeringnews.co.za/article/full-ownership-of-pandora-jv-set-to-unlock-significant-potential-for-lonmin-2018-01-19,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0455,false,Lonmin Going All Out To Find Partners To Help It Address Pressing Accommodation Challenge,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-going-all-out-to-find-partners-to-help-it-address-pressing-accommodation-challenge-2017-04-07,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0462,false,Lonmin Launches 407M Rights Issue Records Heavy Fy Financial Losses,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-launches-407m-rights-issue-records-heavy-fy-financial-losses-2015-11-20,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0468,false,Lonmin Looks To Shareholder For 400M Parachute Maintains Job Cut Plans,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-looks-to-shareholder-for-400m-parachute-maintains-job-cut-plans-2015-10-30,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0477,false,Lonmin Plans To Cut 4 100 Workers As It Closes Platinum Mines,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-31,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0490,false,Lonmin Returns To Profitability Ahead Of Sibanye Stillwater Merger,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0536,false,Lonmins New Ceo Shoulders Output Push As Costs Soar,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0543,false,Lonminsibanye Merger Judgment Set For Friday,2019,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0546,false,Lrc Holding Saps And Lonmin Responsible For Deaths And Injuries Of Mineworkers,2014,Engineering News,https://www.engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0605,false,Platinum Price Upturn Needed To Sustain Industry Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/platinum-price-upturn-needed-to-sustain-industry-lonmin-2017-02-03,expanded_media_candidates_discovery_direct.csv
c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,11,DISC-MEDIA-0402,DISC-MEDIA-0623,false,Rosatom Partners To Trial Small Hydropower Plant At Lonmin,2016,Engineering News,https://www.engineeringnews.co.za/article/rosatom-partners-to-trial-small-hydropower-plant-at-lonmin-2016-07-22,expanded_media_candidates_discovery_direct.csv
c7e7a4542751c1a9f8349f74bf154d4eafe924511e804c56a0f1610cf102f43f,2,EXP-OFFICIAL-013,EXP-OFFICIAL-013,true,Lepaaku and Baloyi Families Written Submissions,2014,Lepaaku and Baloyi Families / SERI archive,https://www.seri-sa.org/images/Lepaaku_Baloyi_Heads.pdf,expanded_official_candidates.csv
c7e7a4542751c1a9f8349f74bf154d4eafe924511e804c56a0f1610cf102f43f,2,EXP-OFFICIAL-013,EXP-OFFICIAL-016,false,Lepaaku and Baloyi Families Written Submissions,2014,Lepaaku and Baloyi Families / Marikana Commission,https://www.seri-sa.org/images/Lepaaku_Baloyi_Heads.pdf,expanded_official_candidates_batch3.csv
c99bac44e1364177d488c0460d93e602bd5b8037be5ac41ed24db00d3ea6d021,2,MEDIA-046,MEDIA-046,true,UK regulatory body approves Sibanye's acquisition of Lonmin,2018,Mining Weekly,https://www.miningweekly.com/article/uk-regulatory-body-approves-sibanyes-acquisition-of-lonmin-2018-06-28,retrieval_manifest
c99bac44e1364177d488c0460d93e602bd5b8037be5ac41ed24db00d3ea6d021,2,MEDIA-046,DISC-MEDIA-0678,false,Uk Regulatory Body Approves Sibanyes Acquisition Of Lonmin,2018,Engineering News,https://www.engineeringnews.co.za/article/uk-regulatory-body-approves-sibanyes-acquisition-of-lonmin-2018-06-28,expanded_media_candidates_discovery_direct.csv
caa6af17666af9c26a64dfbe5de223ec5ed64addd7a07c82c93ef45a99382a44,2,EXP-MEDIA-067,EXP-MEDIA-067,true,Sibanye continues to make reparations at Marikana,2022,Mining Weekly,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,expanded_media_candidates_batch3.csv
caa6af17666af9c26a64dfbe5de223ec5ed64addd7a07c82c93ef45a99382a44,2,EXP-MEDIA-067,DISC-MEDIA-0635,false,Sibanye Continues To Make Reparations At Marikana,2022,Engineering News,https://www.engineeringnews.co.za/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,expanded_media_candidates_discovery_direct.csv
cc2ec1006aff7203dde7101093cffe20f78605fac7cc80c63fec839928f2e7da,2,expanded_media_candidates_02__EXP-MEDIA-051,expanded_media_candidates_02__EXP-MEDIA-051,true,"Lonmin ops ramping up, normal levels expected by Q1 2015",2014,Mining Weekly,https://www.miningweekly.com/article/lonmin-ops-ramping-up-normal-levels-expected-by-q1-2015-2014-07-25,expanded_media_candidates_02.csv
cc2ec1006aff7203dde7101093cffe20f78605fac7cc80c63fec839928f2e7da,2,expanded_media_candidates_02__EXP-MEDIA-051,DISC-MEDIA-0473,false,Lonmin Ops Ramping Up Normal Levels Expected By Q1 2015,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-ops-ramping-up-normal-levels-expected-by-q1-2015-2014-07-25,expanded_media_candidates_discovery_direct.csv
ccd486835abc9e2861b9e6afe74c3615a67ba703abe0f9257cdf6dc83f59f45c,2,MEDIA-026,MEDIA-026,true,"Lonmin cuts workforce, shrinks capex, lowers unit costs",2015,Mining Weekly,https://www.miningweekly.com/article/lonmin-cuts-workforce-shrinks-capex-lowers-unit-costs-2015-11-13,retrieval_manifest
ccd486835abc9e2861b9e6afe74c3615a67ba703abe0f9257cdf6dc83f59f45c,2,MEDIA-026,DISC-MEDIA-0445,false,Lonmin Cuts Workforce Shrinks Capex Lowers Unit Costs,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-cuts-workforce-shrinks-capex-lowers-unit-costs-2015-11-13,expanded_media_candidates_discovery_direct.csv
cced0238ea60dc7a3310902894f0296495191e40e79060c0811107975d7e3b58,2,expanded_media_candidates_batch1__EXP-MEDIA-026,expanded_media_candidates_batch1__EXP-MEDIA-026,true,Lonmin says significant safety records achieved at Marikana,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,expanded_media_candidates_batch1.csv
cced0238ea60dc7a3310902894f0296495191e40e79060c0811107975d7e3b58,2,expanded_media_candidates_batch1__EXP-MEDIA-026,DISC-MEDIA-0498,false,Lonmin Says Significant Safety Records Achieved At Marikana,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,expanded_media_candidates_discovery_direct.csv
d0287e54705dfc9ccf054bdf003e7ab908f14ead8315dae75e2f9dd42d8bea51,2,MEDIA-018,MEDIA-018,true,Sibanye hosts Marikana memorial lecture,2020,Mining Weekly,https://www.miningweekly.com/article/sibanye-hosts-marikana-memorial-lecture-2020-08-14,retrieval_manifest
d0287e54705dfc9ccf054bdf003e7ab908f14ead8315dae75e2f9dd42d8bea51,2,MEDIA-018,DISC-MEDIA-0640,false,Sibanye Hosts Marikana Memorial Lecture,2020,Engineering News,https://www.engineeringnews.co.za/article/sibanye-hosts-marikana-memorial-lecture-2020-08-14,expanded_media_candidates_discovery_direct.csv
d64fdcae967a6750b2124c255f10177e569f91c1741ee82e34e7eec87ac5bd68,2,expanded_media_candidates_batch2__EXP-MEDIA-050,expanded_media_candidates_batch2__EXP-MEDIA-050,true,Lonmin community wants operations suspended on social failings,2017,Mining Weekly,https://www.miningweekly.com/article/lonmin-community-wants-operations-suspended-on-social-failings-2017-10-25,expanded_media_candidates_batch2.csv
d64fdcae967a6750b2124c255f10177e569f91c1741ee82e34e7eec87ac5bd68,2,expanded_media_candidates_batch2__EXP-MEDIA-050,DISC-MEDIA-0438,false,Lonmin Community Wants Operations Suspended On Social Failings,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-community-wants-operations-suspended-on-social-failings-2017-10-25,expanded_media_candidates_discovery_direct.csv
da373ba2081666be4d0becae88df4728057bc7a58a96a9498f4427fde771a997,2,MEDIA-016,MEDIA-016,true,Lonmin unveils design proposal for Marikana memorial park showcases new apartments,2017,Mining Weekly,https://www.miningweekly.com/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,retrieval_manifest
da373ba2081666be4d0becae88df4728057bc7a58a96a9498f4427fde771a997,2,MEDIA-016,DISC-MEDIA-0527,false,Lonmin Unveils Design Proposal For Marikana Memorial Park Showcases New Apartments,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,expanded_media_candidates_discovery_direct.csv
da5412dc8c66e4a3bc036561f88878c2526de3b5ac1492187d164f26b6592813,2,MEDIA-008,MEDIA-008,true,Lonmin commemorates deceased mineworkers describes massacre as catalyst for change,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-commemorates-deceased-mineworkers-describes-massacre-as-catalyst-for-change-2013-08-23,retrieval_manifest
da5412dc8c66e4a3bc036561f88878c2526de3b5ac1492187d164f26b6592813,2,MEDIA-008,SAT6-MEDIA-001,false,"Lonmin commemorates deceased mineworkers, describes massacre as ‘catalyst for change’",2013,Engineering News / Creamer Media,https://www.engineeringnews.co.za/article/lonmin-commemorates-deceased-mineworkers-describes-massacre-as-catalyst-for-change-2013-08-23,expanded_media_candidates_saturation_batch6.csv
dbaef47439d28cae9efb4d305cf48f3bb07a86db994590832329c689a695688f,2,MEDIA-047,MEDIA-047,true,"Tribunal approves Sibanye, Lonmin merger; imposes 6-month moratorium on retrenchments",2018,Mining Weekly,https://www.miningweekly.com/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,retrieval_manifest
dbaef47439d28cae9efb4d305cf48f3bb07a86db994590832329c689a695688f,2,MEDIA-047,DISC-MEDIA-0674,false,Tribunal Approves Sibanye Lonmin Merger Imposes 6 Month Moratorium On Retrenchments,2018,Engineering News,https://www.engineeringnews.co.za/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,expanded_media_candidates_discovery_direct.csv
df08c6f12578837cbd87a411b789e1505a8dd33498fd2f50850c260e8516098c,2,expanded_media_candidates_02__EXP-MEDIA-039,expanded_media_candidates_02__EXP-MEDIA-039,true,Lonmin confirms work stoppage across shafts,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-confirms-work-stoppage-across-shafts-2013-05-14,expanded_media_candidates_02.csv
df08c6f12578837cbd87a411b789e1505a8dd33498fd2f50850c260e8516098c,2,expanded_media_candidates_02__EXP-MEDIA-039,DISC-MEDIA-0440,false,Lonmin Confirms Work Stoppage Across Shafts,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-confirms-work-stoppage-across-shafts-2013-05-14,expanded_media_candidates_discovery_direct.csv
e69b0f8ce2d73742a684ac34053e156cefc04db1e8621117613f7e785941bd66,2,MEDIA-054,MEDIA-054,true,"Sibanye launches campaign to reimagine, foster Marikana community of the future",2021,Mining Weekly,https://www.miningweekly.com/article/sibanye-launches-campaign-to-reimagine-foster-marikana-community-of-the-future-2021-04-16,retrieval_manifest
e69b0f8ce2d73742a684ac34053e156cefc04db1e8621117613f7e785941bd66,2,MEDIA-054,EXP-MEDIA-063,false,"Sibanye launches campaign to reimagine, foster Marikana community of the future",2021,Engineering News,https://www.engineeringnews.co.za/article/sibanye-launches-campaign-to-reimagine-foster-marikana-community-of-the-future-2021-04-16,expanded_media_candidates_batch3.csv
ec4ea81cdff97dc914417cc74f1a80d2a9640bc3bba3441fe2ba118c9130d4ff,2,expanded_media_candidates_batch1__EXP-MEDIA-038,expanded_media_candidates_batch1__EXP-MEDIA-038,true,Lonmin hands over New Marikana primary school to Basic Education dept,2018,Engineering News / Creamer Media,https://www.engineeringnews.co.za/article/lonmin-hands-over-new-marikana-primary-school-to-basic-education-dept-2018-04-06,source_overrides
ec4ea81cdff97dc914417cc74f1a80d2a9640bc3bba3441fe2ba118c9130d4ff,2,expanded_media_candidates_batch1__EXP-MEDIA-038,DISC-MEDIA-0457,false,Lonmin Hands Over New Marikana Primary School To Basic Education Dept,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-hands-over-new-marikana-primary-school-to-basic-education-dept-2018-04-06,expanded_media_candidates_discovery_direct.csv
f6143221ef07278afe72150d9cf5b2e57ee437ed6080704c418c1896f909e80d,2,expanded_official_candidates__EXP-OFFICIAL-007,expanded_official_candidates__EXP-OFFICIAL-007,true,Mining & Migrancy,2014,Francis Wilson,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,expanded_official_candidates.csv
f6143221ef07278afe72150d9cf5b2e57ee437ed6080704c418c1896f909e80d,2,expanded_official_candidates__EXP-OFFICIAL-007,expanded_official_candidates_batch1__EXP-OFFICIAL-007,false,Mining & Migrancy,2014,Francis Wilson / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,expanded_official_candidates_batch1.csv
f8a2558ab898d06afbd7bbd4487d92a7ad4ffb258e62f9a800600a0af042df62,3,WEB-MEDIA-006,EXP-MEDIA-066,false,"Sibanye concludes five-year wage deal at Rustenburg, Marikana operations",2022,Engineering News,https://www.engineeringnews.co.za/article/sibanye-concludes-five-year-wage-deal-at-rustenburg-marikana-operations-2022-10-28,expanded_media_candidates_batch3.csv
f8a2558ab898d06afbd7bbd4487d92a7ad4ffb258e62f9a800600a0af042df62,3,WEB-MEDIA-006,SAT-MEDIA-006,false,"Sibanye concludes five-year wage deal at Rustenburg, Marikana operations",2022,Engineering News,https://www.engineeringnews.co.za/article/sibanye-concludes-five-year-wage-deal-at-rustenburg-marikana-operations-2022-10-28,expanded_media_candidates_saturation_2019_2023.csv
f8a2558ab898d06afbd7bbd4487d92a7ad4ffb258e62f9a800600a0af042df62,3,WEB-MEDIA-006,WEB-MEDIA-006,true,"Sibanye concludes five-year wage deal at Rustenburg, Marikana operations",2022,Engineering News,https://www.engineeringnews.co.za/article/sibanye-concludes-five-year-wage-deal-at-rustenburg-marikana-operations-2022-10-28,expanded_media_candidates_web_2019_2023.csv
fc217934476c4a8a7270cc410af34a74d2af51f6c33364861415f1d49b5d18d7,2,expanded_media_candidates_02__EXP-MEDIA-038,expanded_media_candidates_02__EXP-MEDIA-038,true,"AMCU, Lonmin find strike-averting meeting point?",2013,Mining Weekly,https://www.miningweekly.com/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,expanded_media_candidates_02.csv
fc217934476c4a8a7270cc410af34a74d2af51f6c33364861415f1d49b5d18d7,2,expanded_media_candidates_02__EXP-MEDIA-038,DISC-MEDIA-0366,false,Amcu Lonmin Find Strike Averting Meeting Point Deputy President,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,expanded_media_candidates_discovery_direct.csv
